kmeans_k,kmeans_r,birch,minibatch,spectral_k,spectral_d,agg_w,agg_cl,agg_al
19,6,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,6,0,19,22,21,10,5,2
14,27,0,22,0,12,19,5,2
19,23,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,6,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,6,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,6,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,23,0,19,22,21,10,5,2
19,6,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,23,0,19,22,21,10,5,2
19,6,0,19,22,21,10,5,2
19,6,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,29,0,19,22,21,10,5,2
19,6,0,19,22,21,10,5,2
19,6,0,19,22,21,10,5,2
19,23,0,19,22,21,10,5,2
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,10,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,10,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,18,15,1,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,7,1,1,23,30,29,10,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,10,1
1,14,1,1,18,15,1,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
25,14,1,12,18,15,1,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,10,1
22,7,1,30,23,30,29,10,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
22,7,1,30,17,10,27,10,1
1,14,1,1,23,30,1,0,1
1,7,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,10,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,10,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,7,1,1,23,30,29,10,1
1,7,1,30,23,30,29,10,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,10,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,28
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,1,0,1
1,14,1,1,23,30,29,0,1
1,7,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
25,14,1,12,18,15,1,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
1,14,1,1,23,30,29,0,1
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,30,0
6,19,8,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,30,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,8,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,8,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,30,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,8,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,30,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,8,26,14,14,14,9,0
6,19,8,26,14,14,6,9,0
6,19,8,7,14,14,14,9,0
6,19,14,26,14,14,6,9,0
6,19,8,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,8,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
30,13,8,7,24,22,14,9,0
6,19,2,26,14,14,6,27,29
6,19,8,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,8,7,14,14,14,9,0
27,22,14,10,5,3,28,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,8,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,8,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
30,13,8,7,24,22,14,9,0
6,19,8,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,8,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,27,0
6,19,8,26,14,14,6,9,0
6,19,8,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
30,13,8,7,24,22,14,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,8,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,2,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
6,19,14,26,14,14,6,9,0
26,21,3,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,3,28,28,23,0,1,8
26,21,13,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
10,0,12,6,25,18,3,1,2
26,21,3,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,12,28,25,18,3,1,2
26,21,13,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,12,28,28,23,3,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,3,28,28,23,0,1,8
26,21,3,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
10,0,12,6,25,18,3,1,2
26,21,13,28,9,13,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
12,5,13,13,9,13,0,1,2
26,21,3,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,12,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,13,28,9,13,0,1,2
26,21,12,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,3,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
26,21,13,28,28,23,0,1,2
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
29,28,15,11,3,11,8,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,15,11,29,28,8,4,1
29,28,4,11,29,28,24,0,1
29,28,15,11,29,28,8,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,15,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,1,17,4,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,15,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,15,11,3,11,8,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
29,28,15,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,15,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,1,17,4,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,0,1
29,28,15,11,29,28,8,4,1
2,28,15,11,3,11,8,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,1,17,4,0,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
2,28,15,4,3,11,8,4,1
29,28,15,11,29,28,24,4,1
29,28,4,11,1,17,4,0,1
29,28,4,11,29,28,24,0,1
29,28,4,11,1,17,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,15,11,3,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
21,28,4,11,1,17,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,0,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
2,28,15,4,3,11,8,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
29,28,4,11,29,28,24,4,1
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
19,23,0,19,22,21,10,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,19,27
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,23,0,14,15,2,10,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
20,8,5,5,20,27,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,0,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
3,4,5,14,15,2,2,5,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,12,15,25,18,3,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,12,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,12,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,12,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,12,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,12,15,21,9,17,8,12
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,12,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,25,11
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,12,15,21,9,17,8,12
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,25,11
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,12,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,12,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
0,24,3,15,21,9,17,1,2
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
4,15,6,16,30,1,25,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,0,1
9,15,6,16,12,26,21,0,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,0,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
4,3,6,16,30,1,25,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,0,1
9,15,6,16,12,26,21,4,1
23,3,6,8,4,8,15,0,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
4,15,6,16,30,1,25,4,1
9,15,6,16,12,26,21,0,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,0,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
25,15,6,12,18,15,1,0,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,1,0,1
9,15,6,16,12,26,21,0,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,0,1
9,15,6,16,12,26,1,0,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,0,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,0,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,4,1
9,15,6,16,12,26,21,0,1
