kmeans_k,kmeans_r,birch,minibatch,spectral_k,spectral_d,agg_w,agg_cl,agg_al
6,28,0,10,34,7,26,2,4
6,28,0,10,34,7,26,2,4
6,28,0,10,34,7,26,2,4
6,28,0,10,34,7,26,2,4
6,28,0,10,34,7,26,2,4
6,28,0,10,34,7,26,2,4
6,28,0,10,34,7,26,2,4
6,28,0,10,34,7,26,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
17,7,0,6,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,15,19
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
17,7,0,6,34,7,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
17,28,0,6,34,7,7,7,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,7,33,5,1,7,15,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
29,7,0,33,5,1,7,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
27,3,0,0,29,15,21,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
27,3,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
27,3,0,0,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
27,3,0,0,29,15,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
6,28,0,10,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
14,16,0,21,12,18,4,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
14,16,0,21,12,18,4,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,4,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
14,16,0,21,12,18,4,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,4,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
4,3,3,0,32,17,9,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,21,12,18,4,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,4,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,4,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,31,17
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,4,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,4,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,4,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
14,16,0,21,12,18,4,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,12,15,4,2,4
27,3,3,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,0,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,3,0,29,15,21,2,4
27,3,0,21,29,15,4,2,4
27,3,3,0,29,15,21,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,31,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,18,24
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,25,9
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,1,6,30,19,31,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,31,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,1,6,30,19,31,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,31,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
29,7,0,33,30,19,27,25,9
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,18,24
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,31,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
0,0,1,18,30,19,31,2,4
0,0,1,18,0,0,31,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,31,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,1,6,30,19,31,2,4
17,7,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
17,0,0,6,30,19,27,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,0,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,0,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
0,0,1,18,0,0,31,2,4
