kmeans_k,kmeans_r,birch,minibatch,spectral_k,spectral_d,agg_w,agg_cl,agg_al
8,8,1,14,9,3,12,1,6
8,8,1,14,9,3,12,1,6
8,8,1,14,9,3,12,1,6
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,11,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
13,5,2,1,7,9,0,1,2
7,6,3,3,1,13,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,7,7,13,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,7,7,13,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,7,7,13,1
7,6,3,3,1,7,7,13,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,13,7,3,1
7,6,3,3,1,7,7,3,1
7,6,3,3,1,7,7,3,1
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
5,2,4,6,6,13,9,5,13
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
3,3,5,2,8,14,13,7,7
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,4,3
9,1,6,0,1,14,1,8,9
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
4,7,7,7,1,2,8,2,5
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,14
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,10,11
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
0,4,8,5,3,2,11,6,4
6,10,9,8,13,13,2,0,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,0,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,0,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,0,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,0,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,0,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
6,10,9,8,13,13,2,12,0
