kmeans_k,kmeans_r,birch,minibatch,spectral_k,spectral_d,agg_w,agg_cl,agg_al
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
3,14,12,13,13,0,12,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
1,12,1,11,4,13,4,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
1,12,6,11,4,13,4,1,0
9,8,0,13,13,0,12,1,0
7,6,6,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
9,8,0,4,0,7,12,1,0
7,6,6,4,13,0,11,1,0
9,8,0,4,13,0,12,1,0
1,12,1,11,4,13,0,1,0
7,6,7,4,13,0,11,1,0
1,12,6,11,4,13,4,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,6,4,13,0,11,1,0
1,12,1,11,4,13,4,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,12,1,0
3,14,12,13,6,4,7,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
3,14,12,13,6,4,12,1,0
7,6,6,4,13,0,11,1,0
7,6,7,4,13,0,12,1,0
7,6,7,4,13,0,11,1,0
9,8,0,4,0,7,0,1,0
7,6,7,4,13,0,11,1,0
3,14,12,13,6,4,7,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
1,12,1,11,4,13,4,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
9,8,0,4,0,0,12,1,0
7,6,7,4,13,0,11,1,0
7,6,6,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,12,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
1,12,1,11,4,13,4,1,0
9,8,9,11,0,7,0,1,0
7,6,6,4,13,0,11,1,0
7,6,7,11,13,0,11,1,0
3,14,12,13,6,4,12,1,0
1,12,9,11,0,13,0,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,5,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
3,14,12,4,13,0,7,1,0
7,6,7,4,13,0,11,1,0
1,12,1,11,4,13,4,1,0
7,6,7,4,13,0,11,1,0
9,8,7,11,0,7,0,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,6,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,6,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,12,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,6,4,13,0,11,1,0
9,8,7,4,13,0,12,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,11,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
9,8,0,0,0,7,0,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,12,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,5,0
7,6,6,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,8,7,4,13,0,12,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
3,14,12,13,6,4,12,1,0
9,8,9,11,0,7,0,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
9,8,7,4,0,0,11,1,0
7,6,7,4,13,0,11,1,0
9,8,0,4,0,0,12,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
1,12,7,11,13,0,11,1,0
12,10,9,7,2,11,0,1,0
7,6,7,4,13,0,11,1,0
7,6,7,11,13,0,4,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
9,8,0,4,0,7,0,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
9,8,0,4,13,0,12,1,0
9,8,0,0,0,7,0,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
12,10,9,7,2,11,2,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,1,0
7,6,7,4,13,0,11,5,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
1,12,10,11,4,13,4,1,0
0,5,0,14,12,6,3,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
12,10,9,7,2,11,0,1,0
4,13,10,9,8,9,2,1,0
2,11,13,1,8,9,2,1,0
8,7,2,14,12,6,3,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
12,10,2,7,8,9,3,1,0
4,13,13,1,8,9,2,1,0
12,10,9,7,2,11,0,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
1,12,1,11,4,13,4,1,0
4,13,10,9,8,9,2,1,0
12,10,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,4,13
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
8,7,2,14,12,6,3,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,5
4,13,13,1,8,9,2,10,0
1,12,1,11,4,13,4,1,0
12,10,2,7,2,11,3,1,0
4,13,13,1,8,9,2,1,0
8,7,2,14,12,6,3,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
12,10,2,7,2,11,3,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
1,12,1,9,8,9,4,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
2,11,13,1,8,9,2,1,0
1,12,1,11,4,13,0,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
2,11,4,12,9,14,10,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
12,10,9,7,2,11,0,1,0
4,13,10,9,8,9,2,1,0
2,11,13,1,8,9,2,10,6
4,13,10,9,8,9,2,1,0
2,11,4,1,8,9,2,10,6
2,11,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
1,12,1,11,4,13,4,1,0
4,13,13,1,8,9,2,1,0
8,7,2,14,12,6,0,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,2,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,4,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
8,7,2,14,12,6,3,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
12,10,2,7,2,11,3,1,0
4,13,10,9,8,9,2,1,0
8,7,2,14,12,6,3,1,0
4,13,13,1,8,9,2,1,0
2,11,2,12,12,6,10,1,0
2,11,4,12,8,9,2,10,6
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
12,10,9,7,2,11,0,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
2,11,2,12,12,6,10,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,10,0
12,10,9,7,2,11,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
1,12,10,11,4,13,4,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,2,4
1,12,1,11,4,13,4,1,0
12,10,10,9,8,9,2,1,0
2,11,2,12,12,6,10,1,0
4,13,10,9,8,9,2,1,0
2,11,4,1,8,9,10,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
2,11,2,1,12,6,10,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
2,11,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
1,12,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
2,11,4,1,8,9,10,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,13,7
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
2,11,4,1,8,9,10,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,2,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
0,5,0,14,12,6,0,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
8,7,2,14,12,6,3,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,2,4
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
2,11,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,2,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,2,1,8,9,10,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,2,4
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
1,12,10,9,4,13,2,1,0
4,13,13,9,8,9,2,1,0
2,11,4,1,8,9,10,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
12,10,2,14,2,11,3,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
12,10,2,7,8,9,2,1,0
4,13,10,9,8,9,2,1,0
12,10,2,7,2,11,0,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
12,10,9,7,2,11,0,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
2,11,4,12,12,6,10,1,0
1,12,10,11,4,13,4,1,0
4,13,13,9,8,9,2,1,0
2,11,4,12,8,9,10,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,10,9,8,9,2,4,0
12,10,9,7,2,11,0,1,0
1,12,1,11,4,13,4,1,0
4,13,10,9,8,9,2,1,0
8,11,2,1,8,9,10,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
8,7,2,1,12,6,10,1,0
12,10,2,7,2,11,3,1,0
4,13,13,9,8,9,2,10,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
2,11,4,1,8,9,2,2,5
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,9,8,9,2,2,4
4,13,13,1,8,9,2,10,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,10,6
4,13,13,9,8,9,2,1,0
4,13,2,1,8,9,2,1,0
1,12,1,11,4,13,4,1,0
2,11,13,1,8,9,2,2,5
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
2,11,4,12,9,14,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
12,10,2,1,8,9,3,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
8,7,2,14,12,6,0,1,0
8,7,2,14,12,6,3,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,4
4,13,13,1,8,9,2,1,0
0,5,0,0,7,8,0,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
12,10,10,7,8,9,2,1,0
4,13,10,9,8,9,2,1,0
12,10,10,7,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
12,10,2,7,2,11,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,2,4
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
8,7,2,14,12,6,3,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
12,10,9,11,4,13,0,1,0
4,13,13,9,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,10,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,9,8,9,2,1,0
4,13,13,1,8,9,2,1,0
12,10,9,7,2,11,0,1,0
8,7,2,14,12,6,10,1,0
2,11,13,1,8,9,2,2,5
4,13,13,1,8,9,2,1,0
4,13,13,1,8,9,2,1,0
4,13,13,9,8,9,2,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
0,5,0,8,7,8,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,0,10,14,1,0
0,5,0,0,0,7,14,1,0
10,3,11,5,7,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,0,8,7,8,14,1,0
0,5,0,0,0,7,14,1,0
10,3,11,5,6,4,8,1,0
10,3,11,5,6,4,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,6,4,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,6,4,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
0,5,0,8,7,8,14,1,0
10,3,11,5,1,10,8,1,0
0,5,0,0,7,8,1,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,6,4,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,6,4,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,0,7,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,14,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
10,3,11,5,1,10,8,1,0
