kmeans_k,kmeans_r,birch,minibatch,spectral_k,spectral_d,agg_w,agg_cl,agg_al
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,1,0
2,6,0,12,14,0,10,1,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,12,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,12,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,1,0
2,6,7,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,12,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
13,10,5,12,0,8,7,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
13,10,5,12,0,8,7,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,0,0
2,6,0,3,14,0,10,1,0
2,6,0,3,14,0,10,0,0
11,4,1,1,10,1,6,1,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
0,3,13,14,7,13,1,0,0
11,4,11,1,10,1,6,0,0
4,1,1,13,12,12,6,1,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,11,1,1,10,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
4,1,1,13,12,12,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
0,3,13,14,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
0,3,13,14,7,13,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,11,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
0,3,13,14,10,1,1,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,13,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
0,3,13,14,10,1,1,1,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
4,1,1,13,12,12,6,1,0
11,4,11,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,11,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,11,1,1,10,6,0,0
11,4,13,1,10,1,6,0,0
0,3,13,14,10,1,1,0,0
0,3,13,14,7,13,1,0,0
11,4,1,1,10,1,6,0,0
11,4,11,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
7,9,11,8,1,10,2,0,0
11,4,1,1,10,1,6,0,0
0,3,13,14,10,1,1,0,0
0,3,13,14,10,1,1,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,1,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,13,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
0,3,13,14,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,11,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
0,3,13,14,7,13,1,0,0
11,4,13,14,10,13,1,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
0,3,13,14,10,1,1,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
0,3,13,14,7,13,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
4,1,1,13,12,12,6,1,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,11,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
0,3,13,14,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,11,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
0,3,13,14,10,1,1,1,0
11,4,1,1,10,1,6,1,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
0,3,13,14,7,13,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
0,3,13,14,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
0,3,13,14,7,13,1,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,1,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,7,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
11,4,13,1,10,1,1,0,0
11,4,13,1,10,1,6,0,0
11,4,1,1,10,1,6,0,0
11,4,1,1,10,1,6,1,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,2
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,3,1
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,8,14,3,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,8,14,3,0,0
8,2,2,6,11,7,5,3,2
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
1,8,4,10,11,7,5,3,2
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,2
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,3,1
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,7,3
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
8,2,2,6,11,7,5,0,0
